12	3.684379
36	0.235079
57	0.253604
70	0.246778
86	0.242967
126	0.213934
132	0.243506
193	0.241075
216	0.193965
239	0.19165
269	0.213232
308	0.234858
312	0.201701
322	0.212706
345	0.266082
380	0.207348
391	0.213412
416	0.265729
430	0.168904
488	0.214911
513	0.216114
530	0.225068
550	0.238334
599	0.223147
602	0.212522
614	0.212454
649	0.18333
675	0.214548
683	0.227554
716	0.199188
733	0.262495
738	0.211117
783	0.219619
788	0.237249
797	0.189703
799	0.216704
825	0.187465
860	0.205104
906	0.208941
911	0.14819
936	0.222381
958	0.266755
966	0.220448
973	0.128901
1013	0.214124
1163	0.152215
1181	0.228372
1201	0.219474
1236	0.220682
1290	0.185352
1348	0.226681
1377	0.218081
1434	0.18634
1441	0.244872
1507	0.198031
1540	0.219943
1599	0.220953
1612	0.220915
1630	0.199557
1684	0.199053
1687	0.212302
1694	0.176659
1736	0.220705
1768	0.156701
1769	0.186065
1770	0.178494
1778	0.13517
1866	0.18363
1930	0.200754
1938	0.224113
1961	0.234174
1986	0.171812
2031	0.213216
2123	0.2091
2134	0.243193
2170	0.19943
2189	0.195779
2211	0.185476
2213	0.151977
2225	0.201481
2246	0.190438
2289	0.226345
2334	0.186993
2355	0.170538
2362	0.210254
2398	0.176726
2412	0.188009
2424	0.188543
2482	0.21534
2578	0.191822
2629	0.204474
2695	0.156775
2697	0.240256
2720	0.130004
2770	0.143236
2837	0.180409
2855	0.20814
2869	0.159741
2928	0.213566
2949	0.182847
2955	0.180764
3027	0.207828
3107	0.113513
3149	0.142111
3194	0.192784
3258	0.120016
3278	0.154472
3367	0.191982
3368	0.157672
3376	0.161178
3402	0.173062
3505	0.187331
3577	0.195105
3613	0.200963
3614	0.209224
3626	0.140888
3632	0.13651
3658	0.156509
3678	0.172883
3698	0.111604
3707	0.168333
3708	0.217526
3714	0.193941
3727	0.211419
3738	0.174367
3756	0.139638
3766	0.252365
3788	0.169538
3831	0.14848
3833	0.18023
3854	0.178374
3880	0.146956
3918	0.168234
3944	0.103731
3984	0.138447
4024	0.146888
4077	0.156852
4081	0.190703
4116	0.188997
4182	0.152198
4194	0.180986
4199	0.162276
4204	0.196919
4211	0.197176
4234	0.150745
4242	0.138686
4310	0.14117
4387	0.173001
4418	0.135878
4443	0.115095
4521	0.168525
4651	0.140131
4664	0.121858
4673	0.156394
4703	0.169784
4715	0.113896
4724	0.139863
4766	0.132798
4826	0.187536
4827	0.164229
4836	0.224701
4852	0.185364
4864	0.197283
4868	0.157981
4885	0.133232
4930	0.143534
4949	0.145118
4970	0.144041
5050	0.181182
5055	0.218379
5067	0.129659
5088	0.110269
5196	0.137018
5224	0.179038
5229	0.130227
5240	0.137539
5288	0.152937
5300	0.209191
5376	0.150306
5385	0.153626
5420	0.16838
5491	0.140477
5497	0.179977
5500	0.162248
5529	0.196748
5598	0.134723
5600	0.146472
5647	0.153369
5696	0.17855
5700	0.144249
5723	0.195278
5751	0.134439
5790	0.130497
5980	0.190325
6038	0.119478
6109	0.141364
6244	0.128411
6284	0.164201
6385	0.201819
6459	0.17827
6520	0.135851
6522	0.16734
6534	0.134155
6606	0.081143
6624	0.127707
6650	0.225894
6651	0.166606
6695	0.160639
6792	0.137892
6813	0.146786
6891	0.145607
6893	0.126757
6898	0.146852
6920	0.158192
6922	0.164967
6944	0.129064
6958	0.154812
7050	0.11867
7060	0.123412
7073	0.113757
7115	0.147588
7148	0.156849
7154	0.101913
7178	0.160127
7297	0.168155
7315	0.136666
7361	0.137122
7373	0.150668
7403	0.143597
7435	0.113698
7482	0.146239
7483	0.138066
7492	0.16454
7571	0.078468
7601	0.111773
7621	0.163713
7722	0.157133
7751	0.103811
7753	0.15959
7772	0.14895
7785	0.130409
7787	0.139275
7809	0.12822
7966	0.089403
8011	0.142422
8012	0.122045
8013	0.147905
8016	0.124932
8018	0.188808
8125	0.189158
8142	0.131262
8149	0.120338
8154	0.138954
8171	0.121021
8227	0.164742
8259	0.114492
8269	0.180765
8342	0.119932
8347	0.132361
8379	0.119657
8498	0.128904
8562	0.115282
8645	0.124602
8651	0.107787
8681	0.134705
8708	0.135077
8754	0.125022
