12	0.155783
36	0.072861
57	0.083074
70	0.08336
86	0.075297
126	0.087632
132	0.080335
193	0.077401
216	0.065057
239	0.066449
269	0.079045
308	0.079766
312	0.075462
322	0.088054
345	0.071074
380	0.07852
391	0.066597
416	0.072285
430	0.076987
488	0.069785
513	0.080598
530	0.087544
550	0.085587
599	0.071784
602	0.071777
614	0.073786
649	0.073153
675	0.082065
683	0.087468
716	0.074652
733	0.080757
738	0.073327
783	0.070066
788	0.082486
797	0.093688
799	0.07841
825	0.084975
860	0.079792
906	0.076286
911	0.055581
936	0.068549
958	0.080881
966	0.071961
973	0.067781
1013	0.066385
1163	0.075289
1181	0.071228
1201	0.075239
1236	0.074941
1290	0.058167
1348	0.080836
1377	0.088265
1434	0.059137
1441	0.070826
1507	0.080451
1540	0.067978
1599	0.063581
1612	0.081045
1630	0.077162
1684	0.05724
1687	0.072823
1694	0.069081
1736	0.080403
1768	0.082667
1769	0.077972
1770	0.076071
1778	0.066355
1866	0.070281
1930	0.057421
1938	0.071901
1961	0.071599
1986	0.069238
2031	0.072745
2123	0.073415
2134	0.084917
2170	0.081387
2189	0.085665
2211	0.077647
2213	0.073026
2225	0.065474
2246	0.069855
2289	0.078176
2334	0.071499
2355	0.083734
2362	0.057724
2398	0.076757
2412	0.070351
2424	0.070052
2482	0.078623
2578	0.076901
2629	0.075326
2695	0.082431
2697	0.082115
2720	0.075545
2770	0.071535
2837	0.087116
2855	0.080625
2869	0.075017
2928	0.083319
2949	0.058952
2955	0.086299
3027	0.069678
3107	0.074493
3149	0.074862
3194	0.074424
3258	0.067581
3278	0.061912
3367	0.083812
3368	0.064258
3376	0.073228
3402	0.069569
3505	0.10819
3577	0.080446
3613	0.07566
3614	0.072701
3626	0.073516
3632	0.076072
3658	0.070699
3678	0.07731
3698	0.072446
3707	0.078978
3708	0.08185
3714	0.071084
3727	0.05895
3738	0.078578
3756	0.065068
3766	0.080028
3788	0.069847
3831	0.065461
3833	0.082634
3854	0.07759
3880	0.07913
3918	0.066894
3944	0.063694
3984	0.071805
4024	0.0695
4077	0.067416
4081	0.080614
4116	0.075491
4182	0.078397
4194	0.071746
4199	0.072426
4204	0.071239
4211	0.06411
4234	0.078499
4242	0.065717
4310	0.081564
4387	0.075691
4418	0.060042
4443	0.065547
4521	0.076646
4651	0.082133
4664	0.066552
4673	0.071864
4703	0.06711
4715	0.073332
4724	0.07112
4766	0.069669
4826	0.064906
4827	0.079126
4836	0.087469
4852	0.069915
4864	0.07864
4868	0.061464
4885	0.075906
4930	0.07177
4949	0.06569
4970	0.065358
5050	0.080226
5055	0.067415
5067	0.079309
5088	0.073614
5196	0.071655
5224	0.069729
5229	0.078547
5240	0.083002
5288	0.083511
5300	0.065338
5376	0.077941
5385	0.080257
5420	0.073861
5491	0.068114
5497	0.079922
5500	0.060375
5529	0.076006
5598	0.075066
5600	0.065048
5647	0.069676
5696	0.082893
5700	0.079128
5723	0.080199
5751	0.08001
5790	0.071501
5980	0.082353
6038	0.068926
6109	0.077255
6244	0.082042
6284	0.061863
6385	0.083553
6459	0.082289
6520	0.075895
6522	0.0747
6534	0.076424
6606	0.066046
6624	0.076849
6650	0.080593
6651	0.08214
6695	0.072024
6792	0.068451
6813	0.067664
6891	0.067433
6893	0.076939
6898	0.070131
6920	0.076848
6922	0.074258
6944	0.065732
6958	0.078669
7050	0.065102
7060	0.069553
7073	0.070568
7115	0.076326
7148	0.086886
7154	0.078452
7178	0.074838
7297	0.079247
7315	0.071915
7361	0.073267
7373	0.081498
7403	0.109065
7435	0.078771
7482	0.078926
7483	0.08149
7492	0.081542
7571	0.066988
7601	0.088943
7621	0.083323
7722	0.088147
7751	0.095305
7753	0.082814
7772	0.084265
7785	0.068484
7787	0.074846
7809	0.067918
7966	0.067244
8011	0.07324
8012	0.110173
8013	0.109878
8016	0.081515
8018	0.096907
8125	0.105248
8142	0.098097
8149	0.086823
8154	0.080697
8171	0.103811
8227	0.094135
8259	0.084888
8269	0.088769
8342	0.070352
8347	0.076447
8379	0.062858
8498	0.072996
8562	0.081183
8645	0.080192
8651	0.083416
8681	0.075095
8708	0.071903
8754	0.07348
8776	0.075464
8822	0.071049
8833	0.070036
8872	0.083674
8900	0.084523
8974	0.079733
9005	0.081345
9014	0.082437
9015	0.06148
9044	0.092439
9123	0.081841
9132	0.06802
9142	0.059639
9190	0.085595
9203	0.08412
9238	0.077244
9245	0.080497
9305	0.090669
9320	0.06612
9347	0.081436
9355	0.072449
9371	0.083444
9377	0.079248
9390	0.069629
9457	0.080289
9479	0.083606
9503	0.083655
9505	0.082749
9516	0.081385
9536	0.072158
9555	0.073611
9556	0.074645
9583	0.082969
9586	0.067361
9590	0.079859
9738	0.081829
9751	0.078592
9755	0.085456
9818	0.077257
9859	0.083105
9882	0.071904
9906	0.068468
9937	0.084903
10035	0.070307
10046	0.073002
10057	0.073057
10058	0.082219
10066	0.071429
10155	0.071806
10180	0.076014
10228	0.073405
10285	0.072854
10326	0.077751
10385	0.074672
10387	0.059276
10403	0.060634
10431	0.084598
10470	0.067746
