12	8.94116
2955	8.85704
6520	8.9573
9586	7.65301
12818	8.43348
16371	8.21146
19676	3.84977
22417	4.11316
25710	8.77065
30408	4.80618
33861	5.54577
37733	8.89003
41561	4.66664
44800	8.15987
48005	8.72167
51449	3.82581
54516	8.14953
57658	8.49299
60743	8.00125
64417	4.96438
68064	8.74114
71406	8.339
74518	1.75612
77805	1.67841
81320	1.92154
84657	8.80722
88043	1.44732
91579	1.58839
94986	8.78369
98712	1.79559
102287	2.06361
105399	8.89746
108550	8.64291
111405	8.11442
115220	8.46543
118626	3.847
121927	1.36072
125608	4.00521
128996	8.57969
131972	8.34311
135202	8.24968
138526	8.91492
141711	8.08188
144968	3.89398
149120	7.74233
152799	7.97508
155898	5.13675
159330	8.3934
162600	8.85707
165717	8.51405
168953	8.39172
172619	1.26694
175467	4.35696
178517	5.37244
181581	6.02112
184954	8.61345
188160	8.27208
191917	8.63475
195570	8.67413
198673	8.3605
201883	8.5661
205228	1.5385
208721	8.86337
212309	8.17012
215454	8.56188
218587	0.339303
221947	3.94819
225566	7.94119
228925	4.22587
232245	6.4262
235740	5.62183
239324	0.477892
243001	8.3795
247216	3.79172
250668	0.439904
254173	8.91011
257557	6.73946
260626	8.58313
264398	8.10927
268546	5.8411
272150	8.97178
275150	1.36564
278970	3.80084
282496	1.29745
286187	9.03164
289995	8.81636
293803	7.98265
297080	8.4502
300338	6.07067
304226	8.37975
307822	0.384525
311173	8.54935
314525	7.48753
317795	4.48932
320639	8.9132
323841	6.13165
327485	5.13425
330442	8.25004
333826	8.04805
337471	7.20946
